T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,ALLSKY_SFC_SW_DWN,date,studyName
20.14,29.5,11.0,0.0,57.05,3.07,19.97,2023-09-27,TCAP_2023_COLKS
25.3,35.08,16.29,0.0,43.75,5.15,19.81,2023-09-28,TCAP_2023_COLKS
22.78,31.21,16.28,0.0,45.71,2.91,19.93,2023-09-29,TCAP_2023_COLKS
23.78,34.86,13.94,0.06,49.9,4.04,18.26,2023-09-30,TCAP_2023_COLKS
23.55,30.05,18.04,0.02,54.67,6.54,15.46,2023-10-01,TCAP_2023_COLKS
23.6,29.8,18.34,2.71,55.95,6.31,16.88,2023-10-02,TCAP_2023_COLKS
19.2,24.87,12.9,4.85,65.29,3.38,12.77,2023-10-03,TCAP_2023_COLKS
15.17,21.77,10.34,0.0,50.24,1.82,17.53,2023-10-04,TCAP_2023_COLKS
15.07,21.31,10.46,0.0,51.24,2.89,17.33,2023-10-05,TCAP_2023_COLKS
10.29,15.09,5.6,0.0,40.25,4.11,16.18,2023-10-06,TCAP_2023_COLKS
12.71,23.33,2.97,0.0,36.78,2.61,19.05,2023-10-07,TCAP_2023_COLKS
16.07,26.14,8.34,0.0,40.92,2.17,18.84,2023-10-08,TCAP_2023_COLKS
14.23,23.69,6.47,0.0,53.42,1.32,18.63,2023-10-09,TCAP_2023_COLKS
15.99,25.75,8.5,0.01,52.11,2.36,17.55,2023-10-10,TCAP_2023_COLKS
19.39,29.69,12.12,0.18,44.34,2.08,17.14,2023-10-11,TCAP_2023_COLKS
13.38,21.13,6.08,2.92,67.6,4.58,10.38,2023-10-12,TCAP_2023_COLKS
8.12,13.17,4.06,0.04,58.15,8.08,10.11,2023-10-13,TCAP_2023_COLKS
6.88,13.84,1.72,0.0,63.12,3.52,15.53,2023-10-14,TCAP_2023_COLKS
7.92,15.81,2.6,0.0,63.39,1.78,17.16,2023-10-15,TCAP_2023_COLKS
11.85,22.69,2.11,0.0,53.06,1.71,16.82,2023-10-16,TCAP_2023_COLKS
18.15,29.22,8.52,0.0,37.11,2.79,16.77,2023-10-17,TCAP_2023_COLKS
15.42,22.95,9.65,0.0,40.22,4.12,16.34,2023-10-18,TCAP_2023_COLKS
16.58,27.15,8.48,0.0,34.67,3.09,16.61,2023-10-19,TCAP_2023_COLKS
18.81,29.96,9.79,0.0,34.95,2.24,16.63,2023-10-20,TCAP_2023_COLKS
16.41,25.32,9.18,0.0,47.66,3.29,15.91,2023-10-21,TCAP_2023_COLKS
13.99,21.43,7.55,0.0,50.14,2.33,14.88,2023-10-22,TCAP_2023_COLKS
18.0,27.92,9.74,0.0,49.74,2.93,15.34,2023-10-23,TCAP_2023_COLKS
15.12,20.49,11.22,0.01,70.98,2.95,10.48,2023-10-24,TCAP_2023_COLKS
15.4,24.19,10.26,0.48,75.07,3.21,4.36,2023-10-25,TCAP_2023_COLKS
12.48,22.28,1.85,0.17,70.49,3.58,7.91,2023-10-26,TCAP_2023_COLKS
2.4,8.28,-2.35,0.0,45.89,3.59,14.89,2023-10-27,TCAP_2023_COLKS
-0.89,3.2,-3.76,0.38,57.99,3.04,5.44,2023-10-28,TCAP_2023_COLKS
-2.21,1.99,-6.17,1.34,60.6,4.25,8.6,2023-10-29,TCAP_2023_COLKS
0.1,9.2,-6.81,0.0,46.52,2.7,15.15,2023-10-30,TCAP_2023_COLKS
0.03,8.08,-6.33,0.0,61.78,2.03,14.51,2023-10-31,TCAP_2023_COLKS
5.57,16.5,-2.39,0.0,48.74,1.95,11.96,2023-11-01,TCAP_2023_COLKS
10.61,21.93,1.72,0.0,38.9,2.36,14.11,2023-11-02,TCAP_2023_COLKS
12.74,21.04,7.67,0.0,51.01,3.16,12.19,2023-11-03,TCAP_2023_COLKS
10.73,18.3,5.34,0.01,65.04,2.34,12.97,2023-11-04,TCAP_2023_COLKS
12.89,24.45,6.04,0.0,58.0,3.08,8.67,2023-11-05,TCAP_2023_COLKS
12.0,20.31,6.56,0.0,53.77,2.48,11.33,2023-11-06,TCAP_2023_COLKS
14.05,27.83,5.7,0.0,55.41,2.42,13.37,2023-11-07,TCAP_2023_COLKS
9.16,15.36,4.87,0.0,54.93,4.83,11.13,2023-11-08,TCAP_2023_COLKS
6.3,13.85,0.17,0.0,43.64,1.93,10.84,2023-11-09,TCAP_2023_COLKS
5.74,14.65,-1.55,0.0,53.11,3.08,13.0,2023-11-10,TCAP_2023_COLKS
7.2,17.19,-0.12,0.0,54.58,2.7,12.88,2023-11-11,TCAP_2023_COLKS
9.09,19.7,3.4,0.0,38.59,2.41,12.76,2023-11-12,TCAP_2023_COLKS
9.21,18.65,2.35,0.0,47.29,3.35,12.69,2023-11-13,TCAP_2023_COLKS
9.38,20.55,2.01,0.0,56.24,2.6,10.63,2023-11-14,TCAP_2023_COLKS
10.91,21.23,3.17,0.0,47.27,2.54,11.27,2023-11-15,TCAP_2023_COLKS
11.95,22.99,4.71,0.0,53.51,4.15,9.16,2023-11-16,TCAP_2023_COLKS
8.24,18.17,0.92,0.0,59.94,1.83,11.76,2023-11-17,TCAP_2023_COLKS
9.91,19.4,1.97,0.04,60.82,2.72,10.31,2023-11-18,TCAP_2023_COLKS
9.17,16.25,4.64,0.12,72.48,2.15,8.5,2023-11-19,TCAP_2023_COLKS
6.38,8.53,3.3,1.21,84.07,5.45,2.91,2023-11-20,TCAP_2023_COLKS
4.35,11.23,-0.55,0.0,51.2,4.15,11.94,2023-11-21,TCAP_2023_COLKS
8.51,20.57,0.82,0.0,38.3,2.78,11.46,2023-11-22,TCAP_2023_COLKS
1.45,4.81,-4.06,0.0,57.78,5.26,8.16,2023-11-23,TCAP_2023_COLKS
-6.55,-4.69,-7.88,2.46,67.66,3.19,2.92,2023-11-24,TCAP_2023_COLKS
-6.12,-5.03,-7.39,0.5,66.49,2.67,3.03,2023-11-25,TCAP_2023_COLKS
-1.33,4.03,-5.19,0.4,53.65,4.24,10.48,2023-11-26,TCAP_2023_COLKS
-0.84,5.96,-4.64,0.09,55.09,2.7,10.83,2023-11-27,TCAP_2023_COLKS
1.63,9.97,-2.9,0.0,47.31,2.29,10.81,2023-11-28,TCAP_2023_COLKS
2.51,11.62,-1.26,0.0,48.12,2.64,10.76,2023-11-29,TCAP_2023_COLKS
-0.93,2.99,-3.95,0.0,64.81,3.51,6.71,2023-11-30,TCAP_2023_COLKS
-2.69,1.09,-4.25,0.0,58.18,1.61,7.74,2023-12-01,TCAP_2023_COLKS
-0.1,5.18,-2.47,0.31,60.77,2.14,8.76,2023-12-02,TCAP_2023_COLKS
1.4,7.27,-3.52,0.03,45.71,4.53,9.5,2023-12-03,TCAP_2023_COLKS
3.2,14.03,-3.15,0.0,57.14,2.89,8.03,2023-12-04,TCAP_2023_COLKS
2.98,10.7,-1.82,0.0,76.36,2.21,9.68,2023-12-05,TCAP_2023_COLKS
7.48,18.23,1.23,0.0,54.28,1.75,8.33,2023-12-06,TCAP_2023_COLKS
8.71,19.98,2.31,0.0,47.13,3.5,10.03,2023-12-07,TCAP_2023_COLKS
4.41,9.27,0.91,0.0,47.93,2.63,3.94,2023-12-08,TCAP_2023_COLKS
-1.21,3.11,-4.34,0.0,55.87,5.0,10.19,2023-12-09,TCAP_2023_COLKS
2.31,11.61,-3.37,0.0,43.83,2.91,6.27,2023-12-10,TCAP_2023_COLKS
4.69,11.8,0.59,0.0,38.46,1.6,10.04,2023-12-11,TCAP_2023_COLKS
0.04,2.82,-2.88,0.0,60.2,3.07,6.51,2023-12-12,TCAP_2023_COLKS
-1.02,0.51,-3.21,4.72,72.93,2.14,3.46,2023-12-13,TCAP_2023_COLKS
0.56,2.17,-0.96,5.23,91.91,4.42,2.51,2023-12-14,TCAP_2023_COLKS
0.47,6.97,-3.47,0.03,74.95,3.39,8.71,2023-12-15,TCAP_2023_COLKS
2.31,9.81,-3.79,0.0,55.34,2.41,10.04,2023-12-16,TCAP_2023_COLKS
4.71,12.93,-0.02,0.0,52.02,3.5,9.62,2023-12-17,TCAP_2023_COLKS
1.25,7.6,-2.48,0.0,68.87,2.92,8.46,2023-12-18,TCAP_2023_COLKS
6.41,15.95,-2.57,0.0,54.37,1.89,8.89,2023-12-19,TCAP_2023_COLKS
5.05,8.64,-0.14,0.0,62.83,1.24,5.04,2023-12-20,TCAP_2023_COLKS
4.27,8.34,0.01,0.07,70.2,1.32,4.23,2023-12-21,TCAP_2023_COLKS
6.15,16.03,0.44,0.0,69.32,2.3,8.79,2023-12-22,TCAP_2023_COLKS
6.4,12.58,1.88,1.15,91.64,4.03,3.96,2023-12-23,TCAP_2023_COLKS
0.24,6.68,-2.76,2.66,69.93,7.48,2.63,2023-12-24,TCAP_2023_COLKS
-3.72,-2.71,-4.31,0.96,59.91,7.87,2.24,2023-12-25,TCAP_2023_COLKS
-1.88,1.15,-3.82,2.82,75.87,7.52,3.32,2023-12-26,TCAP_2023_COLKS
-0.64,2.12,-3.05,0.4,85.0,4.22,4.95,2023-12-27,TCAP_2023_COLKS
-2.21,1.78,-4.56,0.04,72.62,3.64,4.74,2023-12-28,TCAP_2023_COLKS
0.53,8.33,-3.8,0.0,62.48,3.07,9.47,2023-12-29,TCAP_2023_COLKS
1.95,10.11,-3.2,0.0,63.94,2.13,9.23,2023-12-30,TCAP_2023_COLKS
-2.23,2.44,-4.66,0.0,78.47,1.79,7.81,2023-12-31,TCAP_2023_COLKS
-0.38,7.34,-4.64,0.0,75.71,2.99,8.02,2024-01-01,TCAP_2023_COLKS
1.05,7.15,-2.33,0.0,77.09,2.26,9.03,2024-01-02,TCAP_2023_COLKS
0.07,8.07,-3.34,0.0,76.3,2.43,9.69,2024-01-03,TCAP_2023_COLKS
-0.99,2.78,-3.54,1.1,90.69,4.3,2.88,2024-01-04,TCAP_2023_COLKS
-1.12,1.68,-2.99,2.74,89.55,1.48,3.78,2024-01-05,TCAP_2023_COLKS
-1.66,3.22,-4.55,0.05,61.62,3.75,9.1,2024-01-06,TCAP_2023_COLKS
-1.88,1.27,-5.0,0.0,70.54,3.09,3.54,2024-01-07,TCAP_2023_COLKS
-4.19,-2.03,-7.29,6.89,85.69,7.6,0.95,2024-01-08,TCAP_2023_COLKS
-4.65,2.16,-12.29,0.0,64.26,3.87,9.23,2024-01-09,TCAP_2023_COLKS
-0.32,5.07,-4.18,0.07,52.07,3.94,10.57,2024-01-10,TCAP_2023_COLKS
-8.02,-3.76,-12.59,0.01,68.95,4.94,8.29,2024-01-11,TCAP_2023_COLKS
-10.3,-2.13,-15.36,0.04,64.3,4.02,7.12,2024-01-12,TCAP_2023_COLKS
-19.73,-14.8,-22.22,0.17,61.85,5.41,9.37,2024-01-13,TCAP_2023_COLKS
-17.92,-15.23,-21.22,0.18,60.39,1.7,7.61,2024-01-14,TCAP_2023_COLKS
-18.49,-16.64,-22.59,1.11,66.14,3.74,4.9,2024-01-15,TCAP_2023_COLKS
-13.0,-2.71,-22.7,0.0,60.83,3.76,8.21,2024-01-16,TCAP_2023_COLKS
-2.28,3.27,-9.04,0.03,54.79,1.5,5.43,2024-01-17,TCAP_2023_COLKS
-4.41,6.19,-11.79,0.01,71.88,4.93,8.28,2024-01-18,TCAP_2023_COLKS
-9.88,-4.06,-14.06,0.0,59.04,2.4,10.54,2024-01-19,TCAP_2023_COLKS
-8.45,-1.58,-13.73,0.0,63.56,5.71,8.59,2024-01-20,TCAP_2023_COLKS
-2.27,4.85,-9.31,0.0,71.44,2.89,7.23,2024-01-21,TCAP_2023_COLKS
1.65,9.52,-2.23,0.0,82.16,1.4,10.38,2024-01-22,TCAP_2023_COLKS
0.23,4.33,-1.65,0.0,89.13,1.92,6.21,2024-01-23,TCAP_2023_COLKS
1.3,8.18,-2.29,0.01,87.34,1.97,7.41,2024-01-24,TCAP_2023_COLKS
3.36,11.08,-1.19,0.0,77.11,1.86,10.27,2024-01-25,TCAP_2023_COLKS
2.32,9.56,-1.58,0.0,79.51,1.99,9.46,2024-01-26,TCAP_2023_COLKS
2.53,10.01,-2.15,0.01,67.55,1.74,11.42,2024-01-27,TCAP_2023_COLKS
5.72,15.34,-1.56,0.0,60.25,2.98,12.47,2024-01-28,TCAP_2023_COLKS
6.32,16.76,0.94,0.0,72.67,3.29,11.29,2024-01-29,TCAP_2023_COLKS
6.88,16.77,0.37,0.0,72.28,2.68,12.94,2024-01-30,TCAP_2023_COLKS
6.32,16.87,-1.32,0.0,60.02,1.99,11.57,2024-01-31,TCAP_2023_COLKS
6.09,15.81,-0.73,0.0,59.28,2.2,10.78,2024-02-01,TCAP_2023_COLKS
4.8,12.28,-1.28,6.59,80.59,2.56,7.58,2024-02-02,TCAP_2023_COLKS
6.19,10.24,3.91,10.83,92.5,3.27,5.03,2024-02-03,TCAP_2023_COLKS
3.12,4.41,1.48,4.17,95.22,2.56,3.69,2024-02-04,TCAP_2023_COLKS
4.33,11.57,0.12,0.19,83.78,2.71,13.2,2024-02-05,TCAP_2023_COLKS
6.91,12.65,1.19,0.01,70.86,4.63,7.62,2024-02-06,TCAP_2023_COLKS
9.12,16.46,3.66,0.29,54.82,6.66,9.55,2024-02-07,TCAP_2023_COLKS
5.09,11.32,0.36,0.0,63.3,2.99,12.84,2024-02-08,TCAP_2023_COLKS
1.78,7.77,-3.07,0.0,75.71,2.04,10.61,2024-02-09,TCAP_2023_COLKS
-1.72,1.59,-4.27,0.33,84.38,2.27,5.13,2024-02-10,TCAP_2023_COLKS
-1.13,5.08,-4.53,0.06,68.95,2.24,11.7,2024-02-11,TCAP_2023_COLKS
2.25,10.18,-3.56,0.0,47.42,2.55,13.32,2024-02-12,TCAP_2023_COLKS
4.83,14.08,-1.42,0.0,49.2,2.52,15.3,2024-02-13,TCAP_2023_COLKS
4.13,16.15,-3.63,0.0,59.47,4.03,13.04,2024-02-14,TCAP_2023_COLKS
-1.4,4.89,-6.43,0.94,71.02,3.22,12.18,2024-02-15,TCAP_2023_COLKS
-4.29,-1.4,-7.02,0.71,69.62,4.08,4.26,2024-02-16,TCAP_2023_COLKS
-3.59,1.96,-7.04,0.14,53.6,3.33,14.41,2024-02-17,TCAP_2023_COLKS
1.39,9.98,-4.18,0.0,45.81,2.52,16.47,2024-02-18,TCAP_2023_COLKS
6.0,12.91,0.83,0.0,47.5,3.15,16.12,2024-02-19,TCAP_2023_COLKS
8.31,19.79,-0.56,0.0,48.82,2.19,16.22,2024-02-20,TCAP_2023_COLKS
8.52,17.04,0.92,0.03,56.91,2.07,13.08,2024-02-21,TCAP_2023_COLKS
4.92,10.71,1.0,0.03,72.05,4.62,14.32,2024-02-22,TCAP_2023_COLKS
5.44,13.25,-0.58,0.0,49.78,4.12,16.79,2024-02-23,TCAP_2023_COLKS
8.03,18.18,-0.17,0.0,36.09,3.1,17.4,2024-02-24,TCAP_2023_COLKS
10.89,21.13,1.7,0.0,31.59,2.58,17.48,2024-02-25,TCAP_2023_COLKS
12.35,22.97,3.64,0.0,32.93,2.93,16.0,2024-02-26,TCAP_2023_COLKS
0.34,6.44,-8.12,0.01,54.14,5.5,9.59,2024-02-27,TCAP_2023_COLKS
0.51,10.04,-8.19,0.0,36.66,3.47,18.84,2024-02-28,TCAP_2023_COLKS
5.57,17.92,-3.59,0.0,49.47,4.52,18.56,2024-02-29,TCAP_2023_COLKS
10.01,20.98,0.45,0.0,41.29,2.14,18.81,2024-03-01,TCAP_2023_COLKS
13.44,23.55,3.49,0.0,32.22,4.4,17.44,2024-03-02,TCAP_2023_COLKS
11.15,15.96,4.99,0.0,30.62,4.43,17.64,2024-03-03,TCAP_2023_COLKS
5.19,11.56,-0.07,0.0,41.31,3.37,19.5,2024-03-04,TCAP_2023_COLKS
3.14,9.13,-3.32,0.0,57.64,1.99,14.97,2024-03-05,TCAP_2023_COLKS
7.9,16.47,1.16,0.0,49.85,3.66,18.71,2024-03-06,TCAP_2023_COLKS
3.37,7.23,-2.33,3.84,80.78,5.16,1.7,2024-03-07,TCAP_2023_COLKS
-1.31,4.72,-4.66,0.74,62.71,4.73,5.09,2024-03-08,TCAP_2023_COLKS
2.88,11.16,-4.33,0.0,50.99,2.53,19.87,2024-03-09,TCAP_2023_COLKS
8.85,21.08,-2.28,0.01,34.52,3.34,20.88,2024-03-10,TCAP_2023_COLKS
11.95,23.24,1.61,0.0,33.82,2.91,17.64,2024-03-11,TCAP_2023_COLKS
12.28,20.41,5.23,0.0,37.62,2.53,18.23,2024-03-12,TCAP_2023_COLKS
11.98,19.34,6.32,0.1,48.89,4.89,11.78,2024-03-13,TCAP_2023_COLKS
5.64,9.32,3.55,0.52,78.39,4.86,5.84,2024-03-14,TCAP_2023_COLKS
4.69,9.73,0.6,0.0,68.72,2.32,16.54,2024-03-15,TCAP_2023_COLKS
6.86,16.17,-0.58,0.0,53.24,3.12,20.58,2024-03-16,TCAP_2023_COLKS
4.19,11.63,-2.25,0.0,41.22,3.38,17.96,2024-03-17,TCAP_2023_COLKS
4.95,14.65,-5.13,0.0,39.48,1.84,22.58,2024-03-18,TCAP_2023_COLKS
10.67,20.45,3.11,0.0,41.6,3.15,22.16,2024-03-19,TCAP_2023_COLKS
8.38,15.58,3.73,0.0,47.74,3.53,20.88,2024-03-20,TCAP_2023_COLKS
10.6,21.62,1.22,0.0,47.99,3.15,21.01,2024-03-21,TCAP_2023_COLKS
6.32,12.61,-0.9,0.0,52.22,4.44,22.37,2024-03-22,TCAP_2023_COLKS
5.87,14.92,-3.42,0.03,55.86,6.26,13.25,2024-03-23,TCAP_2023_COLKS
10.58,21.21,-1.8,7.64,63.69,4.67,14.09,2024-03-24,TCAP_2023_COLKS
-3.28,0.43,-6.63,1.45,64.07,8.45,6.37,2024-03-25,TCAP_2023_COLKS
-2.54,5.31,-9.73,0.18,56.81,3.2,22.5,2024-03-26,TCAP_2023_COLKS
4.35,12.71,-4.8,0.06,54.97,3.03,22.15,2024-03-27,TCAP_2023_COLKS
9.99,19.72,0.32,0.0,43.66,3.14,21.68,2024-03-28,TCAP_2023_COLKS
11.09,20.69,3.84,0.0,46.8,4.1,23.35,2024-03-29,TCAP_2023_COLKS
7.9,15.44,2.14,0.0,54.12,3.03,21.65,2024-03-30,TCAP_2023_COLKS
11.41,24.04,0.64,0.0,59.65,2.88,21.62,2024-03-31,TCAP_2023_COLKS
7.33,13.13,-0.19,0.0,68.12,4.93,12.97,2024-04-01,TCAP_2023_COLKS
7.19,15.79,-1.19,0.0,49.66,5.69,23.7,2024-04-02,TCAP_2023_COLKS
9.13,18.76,0.11,0.0,42.27,3.07,24.68,2024-04-03,TCAP_2023_COLKS
12.41,23.3,2.51,0.0,36.48,3.01,25.16,2024-04-04,TCAP_2023_COLKS
15.68,27.74,4.12,0.0,34.18,6.22,18.44,2024-04-05,TCAP_2023_COLKS
13.45,20.52,9.31,0.47,35.73,7.66,16.82,2024-04-06,TCAP_2023_COLKS
11.72,18.39,6.31,0.06,33.65,6.67,25.22,2024-04-07,TCAP_2023_COLKS
10.64,19.51,1.92,0.0,43.16,3.01,25.03,2024-04-08,TCAP_2023_COLKS
11.14,19.64,3.04,0.0,44.48,1.94,25.25,2024-04-09,TCAP_2023_COLKS
11.49,19.11,5.35,0.0,42.01,4.67,23.58,2024-04-10,TCAP_2023_COLKS
9.4,17.39,1.13,0.0,34.36,3.29,26.45,2024-04-11,TCAP_2023_COLKS
13.98,24.46,2.21,0.0,35.54,2.99,24.23,2024-04-12,TCAP_2023_COLKS
19.26,30.17,8.89,0.0,31.47,2.65,25.56,2024-04-13,TCAP_2023_COLKS
20.73,30.81,11.25,0.0,34.7,3.62,25.94,2024-04-14,TCAP_2023_COLKS
20.58,31.4,9.89,0.1,29.3,4.71,26.35,2024-04-15,TCAP_2023_COLKS
16.31,23.07,10.49,0.65,41.74,7.47,17.25,2024-04-16,TCAP_2023_COLKS
17.18,26.47,8.18,0.09,46.44,2.96,24.67,2024-04-17,TCAP_2023_COLKS
6.84,11.96,2.62,0.01,48.62,5.02,13.79,2024-04-18,TCAP_2023_COLKS
6.21,10.79,3.2,2.33,57.07,1.17,7.63,2024-04-19,TCAP_2023_COLKS
4.02,9.03,0.51,1.67,65.12,1.72,8.59,2024-04-20,TCAP_2023_COLKS
8.85,17.68,-0.68,0.0,53.32,2.16,25.63,2024-04-21,TCAP_2023_COLKS
15.52,26.08,5.94,0.0,51.18,3.06,18.02,2024-04-22,TCAP_2023_COLKS
14.65,21.85,8.08,0.01,42.0,3.42,26.99,2024-04-23,TCAP_2023_COLKS
15.03,23.48,6.28,0.08,49.24,4.8,21.12,2024-04-24,TCAP_2023_COLKS
19.59,31.53,11.16,13.73,62.94,4.15,19.52,2024-04-25,TCAP_2023_COLKS
14.85,20.81,10.81,0.93,64.64,4.24,20.07,2024-04-26,TCAP_2023_COLKS
13.68,19.26,8.04,7.14,68.65,4.42,8.77,2024-04-27,TCAP_2023_COLKS
10.62,16.26,5.7,3.48,61.28,3.93,18.68,2024-04-28,TCAP_2023_COLKS
15.74,24.63,5.52,0.0,46.58,1.5,26.47,2024-04-29,TCAP_2023_COLKS
17.5,25.82,10.0,0.02,42.34,4.21,28.84,2024-04-30,TCAP_2023_COLKS
13.49,20.07,8.97,7.54,57.56,4.74,14.34,2024-05-01,TCAP_2023_COLKS
13.06,19.85,7.3,0.11,49.77,3.36,29.19,2024-05-02,TCAP_2023_COLKS
14.6,25.77,4.67,8.62,53.46,5.87,25.93,2024-05-03,TCAP_2023_COLKS
10.55,18.67,2.39,0.0,49.99,3.19,29.6,2024-05-04,TCAP_2023_COLKS
15.29,22.67,5.46,0.01,59.82,6.11,11.95,2024-05-05,TCAP_2023_COLKS
17.6,23.14,10.36,0.23,40.54,6.6,27.29,2024-05-06,TCAP_2023_COLKS
15.03,22.83,7.75,0.0,30.23,4.88,25.85,2024-05-07,TCAP_2023_COLKS
14.02,20.31,7.95,0.0,31.15,2.31,27.37,2024-05-08,TCAP_2023_COLKS
13.39,20.77,5.1,0.0,48.02,2.94,26.67,2024-05-09,TCAP_2023_COLKS
14.71,21.57,8.59,0.0,52.7,2.41,22.01,2024-05-10,TCAP_2023_COLKS
16.47,23.35,8.5,0.8,49.63,2.8,17.96,2024-05-11,TCAP_2023_COLKS
16.47,24.09,10.81,10.91,66.88,2.02,12.99,2024-05-12,TCAP_2023_COLKS
16.53,24.41,9.27,0.18,60.09,2.84,28.17,2024-05-13,TCAP_2023_COLKS
19.72,28.62,10.61,4.29,56.01,2.9,24.73,2024-05-14,TCAP_2023_COLKS
16.98,22.14,11.36,0.08,61.12,3.03,23.13,2024-05-15,TCAP_2023_COLKS
19.2,27.48,9.9,0.0,45.02,1.99,29.68,2024-05-16,TCAP_2023_COLKS
22.84,31.37,13.28,0.0,38.95,4.09,28.47,2024-05-17,TCAP_2023_COLKS
20.54,27.32,14.11,8.87,43.8,3.42,29.44,2024-05-18,TCAP_2023_COLKS
20.34,29.78,12.22,1.83,62.87,2.94,18.14,2024-05-19,TCAP_2023_COLKS
19.72,27.09,12.89,2.52,65.8,3.02,23.11,2024-05-20,TCAP_2023_COLKS
14.96,21.64,8.95,11.85,66.02,4.89,24.42,2024-05-21,TCAP_2023_COLKS
15.47,22.89,6.26,0.15,45.97,2.91,31.79,2024-05-22,TCAP_2023_COLKS
19.55,30.68,10.48,1.21,48.03,5.03,29.74,2024-05-23,TCAP_2023_COLKS
16.04,22.71,9.61,0.0,32.28,4.22,32.13,2024-05-24,TCAP_2023_COLKS
19.7,30.42,10.54,0.17,38.02,5.08,20.86,2024-05-25,TCAP_2023_COLKS
19.2,27.39,11.62,0.37,45.21,3.52,28.35,2024-05-26,TCAP_2023_COLKS
19.36,28.26,9.66,0.22,49.29,1.94,29.48,2024-05-27,TCAP_2023_COLKS
20.21,28.76,11.63,1.15,53.6,2.25,25.32,2024-05-28,TCAP_2023_COLKS
21.36,27.95,14.58,3.29,57.82,4.1,28.48,2024-05-29,TCAP_2023_COLKS
20.84,26.34,16.47,7.17,77.5,3.07,21.55,2024-05-30,TCAP_2023_COLKS
18.39,21.94,15.16,12.35,80.7,1.82,25.5,2024-05-31,TCAP_2023_COLKS
21.47,27.57,13.78,0.64,67.48,3.45,27.38,2024-06-01,TCAP_2023_COLKS
24.57,32.1,18.18,0.55,65.03,5.37,25.63,2024-06-02,TCAP_2023_COLKS
21.98,27.45,17.32,0.68,72.48,2.86,27.21,2024-06-03,TCAP_2023_COLKS
22.51,30.59,16.44,2.98,60.14,2.9,27.35,2024-06-04,TCAP_2023_COLKS
24.54,34.59,14.46,0.0,48.32,3.33,30.96,2024-06-05,TCAP_2023_COLKS
22.63,30.04,15.1,0.0,43.27,2.63,31.27,2024-06-06,TCAP_2023_COLKS
26.53,36.74,16.75,2.13,45.13,3.89,27.87,2024-06-07,TCAP_2023_COLKS
23.91,31.69,17.6,8.32,56.18,3.42,26.54,2024-06-08,TCAP_2023_COLKS
20.66,26.43,15.18,1.66,61.57,2.78,26.1,2024-06-09,TCAP_2023_COLKS
22.04,29.3,14.82,0.02,49.14,4.29,27.55,2024-06-10,TCAP_2023_COLKS
24.6,32.49,15.94,0.02,45.98,2.51,29.43,2024-06-11,TCAP_2023_COLKS
28.98,39.26,19.03,0.0,39.3,3.22,31.21,2024-06-12,TCAP_2023_COLKS
29.57,39.14,21.62,0.2,34.63,3.65,26.58,2024-06-13,TCAP_2023_COLKS
24.57,30.19,18.55,4.16,59.22,4.27,22.14,2024-06-14,TCAP_2023_COLKS
26.78,35.35,18.99,0.1,50.47,2.54,29.35,2024-06-15,TCAP_2023_COLKS
29.94,37.86,20.81,0.41,45.13,4.59,29.36,2024-06-16,TCAP_2023_COLKS
30.62,38.64,22.84,0.43,47.65,8.41,26.45,2024-06-17,TCAP_2023_COLKS
25.05,30.14,17.77,0.02,40.45,5.1,24.92,2024-06-18,TCAP_2023_COLKS
18.14,21.79,15.55,1.39,58.2,3.39,10.34,2024-06-19,TCAP_2023_COLKS
25.35,32.96,16.74,0.01,56.78,5.95,28.88,2024-06-20,TCAP_2023_COLKS
27.92,35.2,19.3,0.82,51.52,6.29,25.21,2024-06-21,TCAP_2023_COLKS
26.96,34.26,21.47,0.0,46.91,3.39,24.58,2024-06-22,TCAP_2023_COLKS
29.85,39.01,19.17,0.0,43.73,3.67,30.08,2024-06-23,TCAP_2023_COLKS
32.81,41.66,23.36,0.03,36.5,3.94,26.41,2024-06-24,TCAP_2023_COLKS
31.72,40.87,22.26,0.0,33.0,2.59,30.46,2024-06-25,TCAP_2023_COLKS
29.29,36.41,22.62,1.32,44.41,3.7,29.93,2024-06-26,TCAP_2023_COLKS
28.03,36.38,20.56,1.28,53.23,4.39,20.39,2024-06-27,TCAP_2023_COLKS
28.97,37.15,23.22,3.42,42.44,2.63,27.99,2024-06-28,TCAP_2023_COLKS
23.58,29.94,17.84,3.71,51.57,3.29,27.87,2024-06-29,TCAP_2023_COLKS
19.75,23.83,17.14,7.31,73.09,4.29,13.48,2024-06-30,TCAP_2023_COLKS
27.76,36.79,18.98,3.56,61.4,2.97,23.34,2024-07-01,TCAP_2023_COLKS
21.7,31.43,13.02,0.0,44.5,1.66,21.19,2023-09-25,TCAP_2023_HAYKS
21.61,30.98,13.64,0.16,52.48,1.96,18.93,2023-09-26,TCAP_2023_HAYKS
21.79,30.64,13.39,0.22,54.48,2.93,19.75,2023-09-27,TCAP_2023_HAYKS
26.17,35.89,17.66,0.0,47.96,4.41,19.65,2023-09-28,TCAP_2023_HAYKS
26.93,35.63,20.08,0.22,48.06,6.05,17.99,2023-09-29,TCAP_2023_HAYKS
27.05,35.36,20.04,0.0,48.2,5.53,18.29,2023-09-30,TCAP_2023_HAYKS
25.69,31.34,20.24,0.25,50.36,5.38,13.83,2023-10-01,TCAP_2023_HAYKS
