T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,ALLSKY_SFC_SW_DWN,date,studyName
-14.59,-12.41,-19.52,0.01,76.77,4.48,6.9,2025-01-03,OHRWW_2025_SPO
-19.57,-14.09,-23.15,0.0,72.22,3.62,7.84,2025-01-04,OHRWW_2025_SPO
-17.5,-9.77,-23.39,0.0,79.94,3.52,6.14,2025-01-05,OHRWW_2025_SPO
-14.13,-6.89,-18.77,0.0,86.0,2.6,7.46,2025-01-06,OHRWW_2025_SPO
-13.65,-8.39,-17.55,0.0,75.79,2.17,6.3,2025-01-07,OHRWW_2025_SPO
-14.53,-10.45,-17.71,0.0,83.13,1.86,6.16,2025-01-08,OHRWW_2025_SPO
-10.84,-7.16,-14.45,0.86,91.41,2.85,5.71,2025-01-09,OHRWW_2025_SPO
-8.27,-3.71,-13.12,0.18,91.66,2.41,3.16,2025-01-10,OHRWW_2025_SPO
-9.63,-7.36,-12.91,3.14,90.27,1.85,3.62,2025-01-11,OHRWW_2025_SPO
-9.47,-5.85,-17.99,3.54,91.89,4.2,2.15,2025-01-12,OHRWW_2025_SPO
-19.86,-16.83,-23.95,0.05,83.94,4.38,6.36,2025-01-13,OHRWW_2025_SPO
-19.82,-15.26,-23.02,0.02,90.55,2.99,5.65,2025-01-14,OHRWW_2025_SPO
-14.84,-6.61,-23.62,0.34,95.2,4.3,2.46,2025-01-15,OHRWW_2025_SPO
-4.67,-1.66,-6.81,0.05,93.67,3.56,5.25,2025-01-16,OHRWW_2025_SPO
-4.13,0.04,-10.5,0.03,90.15,6.3,3.24,2025-01-17,OHRWW_2025_SPO
-17.7,-11.37,-22.63,0.02,76.02,5.36,8.22,2025-01-18,OHRWW_2025_SPO
-23.94,-21.71,-26.58,0.05,78.9,4.01,8.13,2025-01-19,OHRWW_2025_SPO
-26.95,-22.76,-31.86,0.02,79.01,3.23,7.5,2025-01-20,OHRWW_2025_SPO
-25.58,-16.53,-34.25,0.55,82.4,4.67,7.83,2025-01-21,OHRWW_2025_SPO
-13.06,-7.44,-17.53,0.78,89.81,4.78,3.14,2025-01-22,OHRWW_2025_SPO
-18.88,-15.16,-22.35,0.04,84.65,3.3,7.87,2025-01-23,OHRWW_2025_SPO
-16.55,-10.45,-25.26,0.48,92.94,3.78,6.27,2025-01-24,OHRWW_2025_SPO
-10.0,-5.26,-17.17,0.18,90.69,5.19,5.01,2025-01-25,OHRWW_2025_SPO
-11.67,-3.72,-20.84,0.0,86.71,4.95,6.06,2025-01-26,OHRWW_2025_SPO
-7.18,-1.61,-11.12,0.38,87.97,5.27,4.54,2025-01-27,OHRWW_2025_SPO
-3.86,1.95,-11.2,0.09,89.01,5.82,8.19,2025-01-28,OHRWW_2025_SPO
-7.96,-4.03,-13.24,0.0,80.77,2.88,7.38,2025-01-29,OHRWW_2025_SPO
-3.8,3.41,-9.24,0.0,83.8,2.17,9.6,2025-01-30,OHRWW_2025_SPO
-6.0,0.72,-12.76,0.02,85.47,3.48,6.23,2025-01-31,OHRWW_2025_SPO
-8.29,-5.74,-11.37,3.6,80.39,5.62,3.71,2025-02-01,OHRWW_2025_SPO
-4.11,1.35,-7.7,1.84,88.55,3.57,3.14,2025-02-02,OHRWW_2025_SPO
-10.4,-6.56,-18.73,2.05,79.62,4.18,5.05,2025-02-03,OHRWW_2025_SPO
-17.55,-13.63,-21.84,0.02,80.32,3.36,6.59,2025-02-04,OHRWW_2025_SPO
-11.77,-5.65,-18.56,2.24,82.24,2.97,6.4,2025-02-05,OHRWW_2025_SPO
-12.02,-7.44,-15.27,1.34,84.95,7.12,7.65,2025-02-06,OHRWW_2025_SPO
-11.87,-7.78,-15.92,1.59,91.1,2.3,10.26,2025-02-07,OHRWW_2025_SPO
-10.6,-7.35,-16.63,5.28,94.0,2.7,3.6,2025-02-08,OHRWW_2025_SPO
-17.85,-12.01,-24.84,0.19,95.88,2.42,10.01,2025-02-09,OHRWW_2025_SPO
-17.59,-12.65,-24.29,0.07,92.82,3.24,10.57,2025-02-10,OHRWW_2025_SPO
-25.28,-19.57,-32.18,0.01,93.96,1.94,11.54,2025-02-11,OHRWW_2025_SPO
-20.42,-16.72,-24.35,0.19,93.12,1.23,5.91,2025-02-12,OHRWW_2025_SPO
-22.57,-16.21,-27.39,0.01,93.35,2.59,12.07,2025-02-13,OHRWW_2025_SPO
-15.01,-9.47,-26.98,3.24,96.28,3.39,4.2,2025-02-14,OHRWW_2025_SPO
-9.85,-6.32,-12.38,1.01,95.54,3.85,5.89,2025-02-15,OHRWW_2025_SPO
-17.13,-13.03,-21.33,0.12,91.32,4.42,11.79,2025-02-16,OHRWW_2025_SPO
-23.62,-18.52,-29.89,0.06,93.55,4.05,12.67,2025-02-17,OHRWW_2025_SPO
-22.32,-16.41,-28.65,0.02,94.54,3.47,13.35,2025-02-18,OHRWW_2025_SPO
-19.86,-14.91,-26.17,0.27,96.23,2.81,12.38,2025-02-19,OHRWW_2025_SPO
-14.41,-8.32,-18.3,0.07,94.84,2.3,13.25,2025-02-20,OHRWW_2025_SPO
-13.42,-6.4,-21.0,0.01,91.73,4.12,13.34,2025-02-21,OHRWW_2025_SPO
-8.08,-1.05,-13.84,0.02,96.76,3.15,12.3,2025-02-22,OHRWW_2025_SPO
-1.6,1.3,-5.63,0.34,96.12,3.4,12.97,2025-02-23,OHRWW_2025_SPO
0.76,4.24,-4.06,0.0,92.7,4.3,13.64,2025-02-24,OHRWW_2025_SPO
-0.59,4.46,-5.69,0.13,83.44,1.84,14.53,2025-02-25,OHRWW_2025_SPO
1.64,7.19,-2.35,0.5,90.38,2.21,12.68,2025-02-26,OHRWW_2025_SPO
0.3,3.68,-1.59,0.03,73.79,4.46,14.25,2025-02-27,OHRWW_2025_SPO
-1.88,3.31,-10.69,0.28,67.76,7.95,4.66,2025-02-28,OHRWW_2025_SPO
-11.02,-6.04,-15.68,0.0,57.9,3.93,16.43,2025-03-01,OHRWW_2025_SPO
-5.98,1.12,-13.51,0.01,58.14,2.61,13.32,2025-03-02,OHRWW_2025_SPO
0.46,7.36,-6.09,4.02,79.19,3.11,13.04,2025-03-03,OHRWW_2025_SPO
1.07,3.13,-1.19,9.9,93.65,4.64,3.46,2025-03-04,OHRWW_2025_SPO
-5.04,-1.59,-10.57,8.59,84.87,7.25,7.7,2025-03-05,OHRWW_2025_SPO
-6.49,1.62,-13.32,0.01,80.79,3.29,14.34,2025-03-06,OHRWW_2025_SPO
-4.98,2.07,-10.07,0.01,73.95,2.75,16.87,2025-03-07,OHRWW_2025_SPO
-1.8,5.77,-10.22,0.01,76.49,3.06,14.78,2025-03-08,OHRWW_2025_SPO
2.82,10.54,-2.17,0.0,72.64,3.14,16.15,2025-03-09,OHRWW_2025_SPO
5.43,15.18,-0.53,0.27,74.0,3.78,16.04,2025-03-10,OHRWW_2025_SPO
-1.07,4.21,-6.56,0.04,58.13,2.54,18.34,2025-03-11,OHRWW_2025_SPO
3.36,9.91,-2.37,0.02,65.05,2.3,15.95,2025-03-12,OHRWW_2025_SPO
5.69,13.76,-0.59,0.02,68.08,2.17,16.61,2025-03-13,OHRWW_2025_SPO
10.63,19.38,2.79,1.38,87.42,4.61,15.34,2025-03-14,OHRWW_2025_SPO
3.42,11.44,-7.39,4.19,80.63,4.76,6.87,2025-03-15,OHRWW_2025_SPO
-3.68,1.98,-8.52,0.0,57.13,4.23,20.19,2025-03-16,OHRWW_2025_SPO
2.77,11.49,-2.37,0.01,64.22,4.01,15.24,2025-03-17,OHRWW_2025_SPO
-0.05,3.35,-1.98,0.38,86.69,3.6,10.6,2025-03-18,OHRWW_2025_SPO
0.13,4.91,-3.73,0.01,73.23,5.38,3.4,2025-03-19,OHRWW_2025_SPO
-0.04,6.51,-5.26,0.0,60.56,3.68,19.96,2025-03-20,OHRWW_2025_SPO
0.91,9.64,-7.24,0.02,58.66,4.82,14.0,2025-03-21,OHRWW_2025_SPO
-3.47,1.93,-8.74,0.0,47.91,2.1,20.21,2025-03-22,OHRWW_2025_SPO
-0.02,3.09,-3.02,5.91,83.92,5.7,3.59,2025-03-23,OHRWW_2025_SPO
-1.01,4.51,-4.09,0.04,71.39,4.38,14.76,2025-03-24,OHRWW_2025_SPO
0.47,6.26,-4.61,0.01,66.89,2.37,19.22,2025-03-25,OHRWW_2025_SPO
2.85,10.3,-2.56,0.0,67.68,1.95,16.87,2025-03-26,OHRWW_2025_SPO
4.27,12.76,-2.85,0.0,69.88,2.08,19.87,2025-03-27,OHRWW_2025_SPO
2.8,7.93,-1.08,3.24,91.97,4.39,6.6,2025-03-28,OHRWW_2025_SPO
-0.51,2.64,-3.29,13.47,80.69,5.74,4.72,2025-03-29,OHRWW_2025_SPO
-2.65,-0.12,-7.18,21.98,93.08,5.49,3.43,2025-03-30,OHRWW_2025_SPO
-4.12,1.37,-11.83,0.0,80.86,1.82,22.65,2025-03-31,OHRWW_2025_SPO
-2.44,0.73,-8.68,1.72,85.13,3.66,13.5,2025-04-01,OHRWW_2025_SPO
-0.31,0.91,-1.87,9.79,94.18,4.26,1.93,2025-04-02,OHRWW_2025_SPO
-0.28,4.0,-3.59,0.37,90.48,3.09,17.0,2025-04-03,OHRWW_2025_SPO
1.34,6.29,-4.16,0.35,89.06,1.47,16.56,2025-04-04,OHRWW_2025_SPO
-0.31,4.58,-4.47,0.25,68.38,3.58,23.41,2025-04-05,OHRWW_2025_SPO
2.59,11.27,-4.29,0.14,65.19,3.66,20.36,2025-04-06,OHRWW_2025_SPO
-2.88,0.64,-5.47,0.07,57.47,3.75,19.76,2025-04-07,OHRWW_2025_SPO
0.13,6.16,-5.49,0.0,51.38,1.23,21.43,2025-04-08,OHRWW_2025_SPO
3.27,7.55,-1.65,0.7,74.83,2.81,11.92,2025-04-09,OHRWW_2025_SPO
3.37,7.81,0.06,0.96,86.23,2.37,6.43,2025-04-10,OHRWW_2025_SPO
5.62,12.69,-1.34,0.04,73.77,1.34,18.98,2025-04-11,OHRWW_2025_SPO
7.4,13.95,1.33,1.72,78.2,3.32,16.24,2025-04-12,OHRWW_2025_SPO
11.05,16.03,6.24,2.9,84.92,2.75,16.31,2025-04-13,OHRWW_2025_SPO
5.67,9.58,0.84,3.7,80.39,5.59,6.67,2025-04-14,OHRWW_2025_SPO
3.06,8.91,-2.53,0.14,68.87,4.42,14.52,2025-04-15,OHRWW_2025_SPO
4.72,13.01,-3.68,0.0,62.3,2.27,23.57,2025-04-16,OHRWW_2025_SPO
9.42,15.03,1.88,12.52,78.54,4.85,14.68,2025-04-17,OHRWW_2025_SPO
6.52,9.3,1.95,2.45,86.51,3.0,6.07,2025-04-18,OHRWW_2025_SPO
4.09,9.94,-3.12,0.0,64.5,2.39,23.43,2025-04-19,OHRWW_2025_SPO
4.76,11.69,-2.06,5.97,72.85,2.64,12.99,2025-04-20,OHRWW_2025_SPO
4.28,10.24,0.45,13.13,78.53,3.16,14.41,2025-04-21,OHRWW_2025_SPO
8.08,14.66,2.87,2.46,75.76,2.13,10.4,2025-04-22,OHRWW_2025_SPO
9.39,17.0,3.34,0.05,70.32,2.58,21.12,2025-04-23,OHRWW_2025_SPO
5.69,10.35,0.11,2.29,80.96,1.95,13.41,2025-04-24,OHRWW_2025_SPO
6.14,11.35,2.16,1.37,79.39,3.0,10.51,2025-04-25,OHRWW_2025_SPO
8.16,15.87,-0.4,0.01,67.84,1.54,27.11,2025-04-26,OHRWW_2025_SPO
9.72,16.52,4.98,0.29,72.22,3.42,16.32,2025-04-27,OHRWW_2025_SPO
14.81,20.33,9.54,9.36,91.74,4.8,5.54,2025-04-28,OHRWW_2025_SPO
5.86,11.32,0.54,0.66,62.4,3.69,20.15,2025-04-29,OHRWW_2025_SPO
8.54,17.92,-2.07,0.0,66.49,2.77,24.55,2025-04-30,OHRWW_2025_SPO
10.35,17.47,3.72,7.97,80.76,2.08,9.65,2025-05-01,OHRWW_2025_SPO
3.42,6.31,0.91,5.84,86.48,2.84,7.89,2025-05-02,OHRWW_2025_SPO
8.94,17.18,0.36,0.0,69.97,1.6,26.89,2025-05-03,OHRWW_2025_SPO
13.11,22.12,3.48,0.0,69.42,1.85,27.72,2025-05-04,OHRWW_2025_SPO
14.8,23.12,5.78,0.0,64.08,1.62,27.9,2025-05-05,OHRWW_2025_SPO
16.95,26.02,7.36,0.0,69.01,2.51,26.51,2025-05-06,OHRWW_2025_SPO
9.33,13.96,1.99,0.0,63.48,4.17,26.64,2025-05-07,OHRWW_2025_SPO
9.38,19.01,-1.24,0.0,60.75,1.66,29.95,2025-05-08,OHRWW_2025_SPO
15.05,25.28,4.19,0.04,64.94,2.61,26.75,2025-05-09,OHRWW_2025_SPO
12.59,18.6,6.12,0.0,57.9,2.45,29.08,2025-05-10,OHRWW_2025_SPO
17.06,26.72,6.57,0.0,62.02,4.61,26.95,2025-05-11,OHRWW_2025_SPO
18.9,26.25,10.57,0.0,61.97,3.18,23.78,2025-05-12,OHRWW_2025_SPO
20.56,27.83,12.0,0.0,72.62,2.66,26.23,2025-05-13,OHRWW_2025_SPO
20.53,26.8,14.11,2.97,78.45,1.44,19.18,2025-05-14,OHRWW_2025_SPO
18.78,25.95,11.85,8.68,80.74,3.88,18.97,2025-05-15,OHRWW_2025_SPO
12.21,15.01,8.76,1.83,72.83,4.72,17.98,2025-05-16,OHRWW_2025_SPO
9.69,12.75,5.43,0.88,81.44,3.48,10.25,2025-05-17,OHRWW_2025_SPO
6.72,11.66,0.65,0.7,73.49,2.73,16.48,2025-05-18,OHRWW_2025_SPO
6.97,13.73,0.39,2.3,68.19,4.16,17.6,2025-05-19,OHRWW_2025_SPO
5.9,8.46,4.09,12.89,75.46,4.56,5.0,2025-05-20,OHRWW_2025_SPO
7.17,11.25,4.19,3.15,84.98,2.76,10.04,2025-05-21,OHRWW_2025_SPO
9.66,16.77,1.26,0.0,67.45,2.27,25.59,2025-05-22,OHRWW_2025_SPO
9.65,16.18,1.33,0.0,70.07,1.78,19.95,2025-05-23,OHRWW_2025_SPO
11.28,16.66,5.03,0.19,64.94,1.1,21.86,2025-05-24,OHRWW_2025_SPO
12.87,19.08,5.75,0.0,64.36,1.41,24.99,2025-05-25,OHRWW_2025_SPO
14.53,21.11,5.77,0.01,64.48,1.35,23.62,2025-05-26,OHRWW_2025_SPO
14.15,19.35,9.86,0.75,70.42,1.59,14.01,2025-05-27,OHRWW_2025_SPO
14.13,20.3,7.79,0.49,73.78,1.61,9.54,2025-05-28,OHRWW_2025_SPO
16.3,22.85,9.1,0.54,72.11,1.67,20.83,2025-05-29,OHRWW_2025_SPO
17.81,24.57,10.95,0.12,67.74,2.82,16.72,2025-05-30,OHRWW_2025_SPO
15.05,21.62,9.34,0.0,59.29,1.83,26.48,2025-05-31,OHRWW_2025_SPO
15.35,22.34,6.77,0.0,59.59,1.39,24.38,2025-06-01,OHRWW_2025_SPO
20.63,28.36,11.8,1.24,75.85,3.19,24.18,2025-06-02,OHRWW_2025_SPO
13.67,18.25,10.57,23.34,83.04,2.5,6.53,2025-06-03,OHRWW_2025_SPO
16.43,22.93,7.55,0.01,61.21,1.56,25.91,2025-06-04,OHRWW_2025_SPO
17.96,24.89,9.22,0.48,60.63,1.41,24.65,2025-06-05,OHRWW_2025_SPO
16.22,20.61,12.7,2.85,81.22,1.19,16.28,2025-06-06,OHRWW_2025_SPO
17.6,23.07,11.54,1.7,79.26,2.36,20.46,2025-06-07,OHRWW_2025_SPO
14.77,18.16,10.68,15.99,77.85,3.11,19.42,2025-06-08,OHRWW_2025_SPO
12.9,17.19,8.97,3.51,81.34,2.91,15.44,2025-06-09,OHRWW_2025_SPO
16.15,22.72,9.6,0.08,76.07,2.22,15.59,2025-06-10,OHRWW_2025_SPO
